userId,courseId,designationId,progressStatus,last_updated,modulesCompleted,has_certificate,previous_update
218,148,6,completed,2024-09-19 03:21:17.000,21,1,2024-07-24 19:23:38.000
219,148,4,in_progress,2023-09-30 01:32:50.000,9,0,
219,148,4,in_progress,2024-05-19 21:06:53.000,12,0,2023-09-30 01:32:50.000
219,148,4,in_progress,2024-06-16 18:21:17.000,16,0,2024-05-19 21:06:53.000
219,148,4,in_progress,2024-06-17 17:54:53.000,20,0,2024-06-16 18:21:17.000
219,148,4,completed,2024-07-15 20:54:23.000,21,1,2024-06-17 17:54:53.000
219,340,4,in_progress,2024-07-19 09:30:33.000,8,0,
219,340,4,in_progress,2024-09-12 15:09:34.000,11,0,2024-07-19 09:30:33.000
219,340,4,in_progress,2024-09-26 08:10:52.000,12,0,2024-09-12 15:09:34.000
219,340,4,in_progress,2024-10-03 20:08:30.000,13,0,2024-09-26 08:10:52.000
219,340,4,completed,2024-10-04 03:38:51.000,14,1,2024-10-03 20:08:30.000
220,136,7,in_progress,2024-08-09 02:06:05.000,13,0,
220,136,7,completed,2024-09-19 10:22:02.000,14,1,2024-08-09 02:06:05.000
220,226,7,in_progress,2024-09-25 10:25:50.000,3,0,
220,226,7,in_progress,2024-09-26 03:14:06.000,8,0,2024-09-25 10:25:50.000
220,226,7,completed,2024-10-02 15:17:07.000,9,1,2024-09-26 03:14:06.000
221,6,7,in_progress,2024-04-11 09:11:12.000,7,0,
221,6,7,in_progress,2024-09-20 10:08:31.000,9,0,2024-04-11 09:11:12.000
221,6,7,in_progress,2024-09-22 14:35:56.000,14,0,2024-09-20 10:08:31.000
221,6,7,completed,2024-10-05 22:51:24.000,15,1,2024-09-22 14:35:56.000
221,275,7,in_progress,2024-08-07 21:59:43.000,9,0,
221,275,7,in_progress,2024-09-01 11:46:33.000,12,0,2024-08-07 21:59:43.000
221,275,7,in_progress,2024-09-26 14:04:46.000,19,0,2024-09-01 11:46:33.000
221,275,7,completed,2024-09-27 09:33:14.000,21,1,2024-09-26 14:04:46.000
222,86,7,in_progress,2023-11-09 13:41:54.000,12,0,
222,86,7,in_progress,2023-11-26 03:54:17.000,14,0,2023-11-09 13:41:54.000
222,86,7,in_progress,2024-01-05 02:34:03.000,16,0,2023-11-26 03:54:17.000
222,86,7,completed,2024-05-11 21:22:19.000,17,1,2024-01-05 02:34:03.000
222,240,7,in_progress,2024-05-31 01:31:02.000,16,0,
222,240,7,in_progress,2024-08-20 14:34:51.000,23,0,2024-05-31 01:31:02.000
222,240,7,completed,2024-10-06 22:21:37.000,24,1,2024-08-20 14:34:51.000
222,314,7,in_progress,2024-04-22 07:15:11.000,4,0,
222,314,7,in_progress,2024-06-22 21:07:55.000,6,0,2024-04-22 07:15:11.000
222,314,7,in_progress,2024-09-03 06:11:32.000,24,0,2024-06-22 21:07:55.000
222,314,7,completed,2024-09-14 05:34:49.000,25,1,2024-09-03 06:11:32.000
223,94,8,in_progress,2024-03-10 15:48:45.000,0,0,
223,94,8,in_progress,2024-07-19 14:31:25.000,5,0,2024-03-10 15:48:45.000
223,94,8,completed,2024-10-02 16:50:08.000,6,1,2024-07-19 14:31:25.000
223,390,8,in_progress,2023-11-17 08:01:51.000,8,0,
223,390,8,in_progress,2024-02-16 01:17:08.000,10,0,2023-11-17 08:01:51.000
223,390,8,in_progress,2024-09-18 22:47:54.000,11,0,2024-02-16 01:17:08.000
223,390,8,in_progress,2024-09-25 21:38:34.000,12,0,2024-09-18 22:47:54.000
223,390,8,completed,2024-09-26 21:32:53.000,15,1,2024-09-25 21:38:34.000
224,10,7,in_progress,2024-05-02 07:32:15.000,7,0,
224,10,7,in_progress,2024-08-01 23:34:29.000,15,0,2024-05-02 07:32:15.000
224,10,7,in_progress,2024-09-06 20:44:08.000,21,0,2024-08-01 23:34:29.000
224,10,7,in_progress,2024-09-10 17:11:39.000,22,0,2024-09-06 20:44:08.000
224,10,7,in_progress,2024-09-13 17:15:42.000,23,0,2024-09-10 17:11:39.000
224,208,7,in_progress,2024-10-05 06:41:59.000,0,0,
224,208,7,in_progress,2024-10-07 04:39:04.000,8,0,2024-10-05 06:41:59.000
224,208,7,in_progress,2024-10-07 08:55:17.000,13,0,2024-10-07 04:39:04.000
224,208,7,completed,2024-10-07 08:58:03.000,14,1,2024-10-07 08:55:17.000
225,93,7,in_progress,2024-09-29 13:20:05.000,12,0,
225,93,7,in_progress,2024-10-04 09:23:19.000,14,0,2024-09-29 13:20:05.000
225,93,7,in_progress,2024-10-06 21:58:12.000,19,0,2024-10-04 09:23:19.000
225,93,7,in_progress,2024-10-07 03:42:59.000,21,0,2024-10-06 21:58:12.000
225,93,7,completed,2024-10-07 04:15:11.000,25,1,2024-10-07 03:42:59.000
225,353,7,in_progress,2024-10-04 06:57:35.000,0,0,
225,353,7,in_progress,2024-10-05 03:11:28.000,1,0,2024-10-04 06:57:35.000
225,353,7,in_progress,2024-10-07 00:45:08.000,4,0,2024-10-05 03:11:28.000
225,353,7,completed,2024-10-07 06:07:28.000,6,1,2024-10-07 00:45:08.000
225,389,7,completed,2024-10-05 16:20:07.000,10,1,
227,114,2,in_progress,2024-05-27 12:04:45.000,4,0,
227,114,2,in_progress,2024-09-04 13:33:02.000,9,0,2024-05-27 12:04:45.000
227,114,2,in_progress,2024-09-27 13:40:21.000,13,0,2024-09-04 13:33:02.000
227,114,2,completed,2024-10-05 16:15:09.000,15,1,2024-09-27 13:40:21.000
227,334,2,in_progress,2023-09-07 02:13:47.000,3,0,
227,334,2,in_progress,2023-12-24 19:56:26.000,4,0,2023-09-07 02:13:47.000
227,334,2,in_progress,2024-01-12 01:57:20.000,6,0,2023-12-24 19:56:26.000
227,334,2,completed,2024-10-05 20:17:12.000,8,1,2024-01-12 01:57:20.000
227,367,2,in_progress,2022-11-25 02:59:53.000,5,0,
227,367,2,in_progress,2023-01-16 07:55:31.000,9,0,2022-11-25 02:59:53.000
227,367,2,completed,2024-06-14 18:45:52.000,10,1,2023-01-16 07:55:31.000
228,13,1,completed,2024-10-06 19:34:56.000,27,1,
228,56,1,in_progress,2024-09-16 00:55:56.000,13,0,
228,56,1,in_progress,2024-09-26 08:51:25.000,15,0,2024-09-16 00:55:56.000
228,56,1,in_progress,2024-09-28 21:10:36.000,17,0,2024-09-26 08:51:25.000
228,56,1,in_progress,2024-10-07 07:58:24.000,21,0,2024-09-28 21:10:36.000
228,56,1,completed,2024-10-07 08:13:48.000,25,1,2024-10-07 07:58:24.000
228,102,1,in_progress,2024-10-01 10:05:55.000,6,0,
228,102,1,in_progress,2024-10-03 19:51:58.000,7,0,2024-10-01 10:05:55.000
228,102,1,in_progress,2024-10-06 11:29:00.000,12,0,2024-10-03 19:51:58.000
228,102,1,in_progress,2024-10-06 19:34:20.000,14,0,2024-10-06 11:29:00.000
228,102,1,in_progress,2024-10-06 21:06:02.000,16,0,2024-10-06 19:34:20.000
229,176,6,in_progress,2024-07-09 12:03:45.000,4,0,
229,176,6,in_progress,2024-09-05 09:26:54.000,5,0,2024-07-09 12:03:45.000
229,176,6,completed,2024-09-28 21:10:21.000,6,1,2024-09-05 09:26:54.000
229,205,6,in_progress,2024-04-29 04:02:40.000,19,0,
229,205,6,in_progress,2024-07-10 12:52:56.000,23,0,2024-04-29 04:02:40.000
229,205,6,in_progress,2024-09-30 10:42:13.000,25,0,2024-07-10 12:52:56.000
229,205,6,completed,2024-10-03 23:58:15.000,26,1,2024-09-30 10:42:13.000
229,210,6,in_progress,2024-05-20 22:43:27.000,9,0,
229,210,6,in_progress,2024-09-12 12:42:24.000,11,0,2024-05-20 22:43:27.000
229,210,6,completed,2024-10-04 13:06:50.000,13,1,2024-09-12 12:42:24.000
230,374,7,in_progress,2024-03-23 21:52:34.000,16,0,
230,374,7,in_progress,2024-04-12 18:37:18.000,19,0,2024-03-23 21:52:34.000
230,374,7,in_progress,2024-07-07 19:31:56.000,20,0,2024-04-12 18:37:18.000
230,374,7,in_progress,2024-09-14 13:18:39.000,23,0,2024-07-07 19:31:56.000
230,374,7,completed,2024-09-18 18:38:57.000,30,1,2024-09-14 13:18:39.000
230,394,7,in_progress,2024-09-05 02:37:55.000,9,0,
230,394,7,in_progress,2024-09-22 02:09:18.000,10,0,2024-09-05 02:37:55.000
230,394,7,in_progress,2024-10-07 08:43:22.000,12,0,2024-09-22 02:09:18.000
230,394,7,in_progress,2024-10-07 08:48:50.000,13,0,2024-10-07 08:43:22.000
230,394,7,in_progress,2024-10-07 08:51:36.000,18,0,2024-10-07 08:48:50.000
231,175,3,in_progress,2024-05-02 08:00:20.000,22,0,
231,175,3,in_progress,2024-06-11 07:44:53.000,23,0,2024-05-02 08:00:20.000
231,175,3,in_progress,2024-09-29 19:16:23.000,26,0,2024-06-11 07:44:53.000
231,175,3,in_progress,2024-10-04 12:39:54.000,27,0,2024-09-29 19:16:23.000
231,175,3,completed,2024-10-04 20:48:52.000,28,1,2024-10-04 12:39:54.000
231,200,3,in_progress,2023-12-09 00:44:04.000,10,0,
231,200,3,in_progress,2024-04-26 13:26:38.000,12,0,2023-12-09 00:44:04.000
231,200,3,in_progress,2024-10-07 00:17:35.000,22,0,2024-04-26 13:26:38.000
231,200,3,completed,2024-10-07 05:03:41.000,23,1,2024-10-07 00:17:35.000
231,288,3,in_progress,2024-08-09 21:26:36.000,14,0,
231,288,3,in_progress,2024-09-15 05:55:15.000,18,0,2024-08-09 21:26:36.000
231,288,3,completed,2024-10-06 12:31:17.000,21,1,2024-09-15 05:55:15.000
232,179,6,in_progress,2023-10-11 07:50:35.000,19,0,
232,179,6,completed,2024-07-10 20:05:48.000,25,1,2023-10-11 07:50:35.000
232,192,6,in_progress,2024-05-24 07:57:03.000,8,0,
232,192,6,in_progress,2024-07-22 03:41:37.000,12,0,2024-05-24 07:57:03.000
232,192,6,completed,2024-08-24 10:22:32.000,13,1,2024-07-22 03:41:37.000
232,238,6,in_progress,2024-05-06 04:54:38.000,9,0,
232,238,6,completed,2024-09-27 15:50:51.000,15,1,2024-05-06 04:54:38.000
234,355,7,in_progress,2024-08-22 00:24:00.000,1,0,
234,355,7,in_progress,2024-10-04 20:24:21.000,4,0,2024-08-22 00:24:00.000
234,355,7,in_progress,2024-10-05 21:16:04.000,5,0,2024-10-04 20:24:21.000
234,355,7,completed,2024-10-06 14:17:53.000,6,1,2024-10-05 21:16:04.000
235,47,6,in_progress,2024-08-19 18:42:39.000,0,0,
235,47,6,in_progress,2024-09-29 10:06:16.000,2,0,2024-08-19 18:42:39.000
235,47,6,in_progress,2024-09-29 17:16:04.000,7,0,2024-09-29 10:06:16.000
235,47,6,in_progress,2024-10-01 08:44:44.000,9,0,2024-09-29 17:16:04.000
235,47,6,completed,2024-10-03 19:03:36.000,11,1,2024-10-01 08:44:44.000
236,384,4,in_progress,2024-03-21 15:28:16.000,7,0,
236,384,4,completed,2024-07-04 21:06:31.000,9,1,2024-03-21 15:28:16.000
238,170,3,in_progress,2023-10-18 17:35:15.000,0,0,
238,170,3,in_progress,2024-02-05 13:47:12.000,16,0,2023-10-18 17:35:15.000
238,170,3,in_progress,2024-04-11 23:26:41.000,26,0,2024-02-05 13:47:12.000
238,170,3,completed,2024-10-02 01:21:43.000,28,1,2024-04-11 23:26:41.000
238,272,3,in_progress,2024-07-17 03:55:59.000,3,0,
238,272,3,in_progress,2024-08-18 13:14:07.000,5,0,2024-07-17 03:55:59.000
238,272,3,completed,2024-08-29 00:41:45.000,10,1,2024-08-18 13:14:07.000
238,292,3,in_progress,2024-07-19 01:25:07.000,0,0,
238,292,3,in_progress,2024-08-21 22:10:34.000,2,0,2024-07-19 01:25:07.000
238,292,3,completed,2024-10-06 17:06:57.000,11,1,2024-08-21 22:10:34.000
239,12,6,in_progress,2024-09-08 13:45:43.000,21,0,
239,12,6,completed,2024-10-06 02:26:19.000,28,1,2024-09-08 13:45:43.000
239,131,6,in_progress,2024-08-07 16:32:13.000,9,0,
239,131,6,in_progress,2024-08-15 15:17:52.000,11,0,2024-08-07 16:32:13.000
239,131,6,in_progress,2024-10-04 09:50:19.000,16,0,2024-08-15 15:17:52.000
239,131,6,in_progress,2024-10-05 20:10:36.000,19,0,2024-10-04 09:50:19.000
239,131,6,completed,2024-10-06 10:12:01.000,21,1,2024-10-05 20:10:36.000
239,392,6,in_progress,2024-08-07 01:05:19.000,3,0,
239,392,6,in_progress,2024-09-17 19:15:54.000,5,0,2024-08-07 01:05:19.000
239,392,6,completed,2024-09-18 04:17:14.000,6,1,2024-09-17 19:15:54.000
241,66,4,in_progress,2024-10-06 21:39:00.000,3,0,
241,66,4,in_progress,2024-10-07 06:51:45.000,5,0,2024-10-06 21:39:00.000
241,66,4,completed,2024-10-07 08:26:51.000,15,1,2024-10-07 06:51:45.000
241,306,4,in_progress,2024-10-07 08:40:36.000,5,0,
241,306,4,in_progress,2024-10-07 08:50:16.000,8,0,2024-10-07 08:40:36.000
241,306,4,in_progress,2024-10-07 08:55:17.000,9,0,2024-10-07 08:50:16.000
241,306,4,in_progress,2024-10-07 08:58:59.000,10,0,2024-10-07 08:55:17.000
241,306,4,in_progress,2024-10-07 08:59:02.000,11,0,2024-10-07 08:58:59.000
243,60,6,in_progress,2024-07-22 10:45:32.000,18,0,
243,60,6,in_progress,2024-08-05 19:37:40.000,22,0,2024-07-22 10:45:32.000
243,60,6,in_progress,2024-10-04 16:08:11.000,26,0,2024-08-05 19:37:40.000
243,60,6,in_progress,2024-10-06 11:06:25.000,27,0,2024-10-04 16:08:11.000
243,60,6,completed,2024-10-07 06:25:05.000,28,1,2024-10-06 11:06:25.000
243,266,6,in_progress,2024-04-18 07:55:02.000,1,0,
243,266,6,completed,2024-07-25 18:10:53.000,5,1,2024-04-18 07:55:02.000
244,45,1,in_progress,2024-05-26 17:33:49.000,0,0,
244,45,1,in_progress,2024-08-18 18:58:39.000,1,0,2024-05-26 17:33:49.000
244,45,1,in_progress,2024-09-12 20:22:38.000,22,0,2024-08-18 18:58:39.000
244,45,1,completed,2024-09-14 07:12:53.000,24,1,2024-09-12 20:22:38.000
244,268,1,in_progress,2023-11-08 12:26:47.000,16,0,
244,268,1,in_progress,2023-12-16 11:29:42.000,22,0,2023-11-08 12:26:47.000
244,268,1,in_progress,2023-12-30 07:41:32.000,29,0,2023-12-16 11:29:42.000
244,268,1,completed,2024-09-18 00:19:53.000,30,1,2023-12-30 07:41:32.000
245,132,4,in_progress,2023-11-23 06:14:17.000,2,0,
245,132,4,in_progress,2024-04-12 02:26:47.000,27,0,2023-11-23 06:14:17.000
245,132,4,completed,2024-06-07 23:05:20.000,28,1,2024-04-12 02:26:47.000
245,391,4,in_progress,2024-09-27 06:27:26.000,1,0,
245,391,4,in_progress,2024-10-01 19:09:30.000,8,0,2024-09-27 06:27:26.000
245,391,4,in_progress,2024-10-03 17:49:46.000,23,0,2024-10-01 19:09:30.000
245,391,4,completed,2024-10-06 01:22:06.000,28,1,2024-10-03 17:49:46.000
247,12,4,in_progress,2024-09-15 08:14:08.000,14,0,
247,12,4,in_progress,2024-10-07 08:57:21.000,17,0,2024-09-15 08:14:08.000
247,12,4,in_progress,2024-10-07 08:58:50.000,21,0,2024-10-07 08:57:21.000
247,12,4,completed,2024-10-07 08:59:08.000,28,1,2024-10-07 08:58:50.000
248,122,2,in_progress,2024-08-25 00:00:19.000,1,0,
248,122,2,in_progress,2024-09-10 12:39:02.000,7,0,2024-08-25 00:00:19.000
248,122,2,in_progress,2024-10-04 11:53:36.000,11,0,2024-09-10 12:39:02.000
248,122,2,completed,2024-10-04 19:42:11.000,14,1,2024-10-04 11:53:36.000
248,192,2,in_progress,2024-01-05 07:23:45.000,11,0,
248,192,2,completed,2024-03-05 02:25:55.000,13,1,2024-01-05 07:23:45.000
248,211,2,in_progress,2023-10-15 08:16:13.000,0,0,
248,211,2,in_progress,2023-10-19 18:52:01.000,18,0,2023-10-15 08:16:13.000
248,211,2,in_progress,2024-07-03 05:22:36.000,26,0,2023-10-19 18:52:01.000
248,211,2,in_progress,2024-07-10 23:32:59.000,27,0,2024-07-03 05:22:36.000
248,211,2,in_progress,2024-09-05 14:00:18.000,28,0,2024-07-10 23:32:59.000
249,122,8,in_progress,2023-05-20 11:53:42.000,0,0,
249,122,8,in_progress,2023-09-17 17:31:52.000,2,0,2023-05-20 11:53:42.000
249,122,8,completed,2023-10-15 10:46:13.000,14,1,2023-09-17 17:31:52.000
251,51,7,in_progress,2024-09-16 16:46:34.000,26,0,
251,51,7,in_progress,2024-10-04 14:37:23.000,28,0,2024-09-16 16:46:34.000
251,51,7,completed,2024-10-05 11:19:13.000,29,1,2024-10-04 14:37:23.000
251,289,7,in_progress,2024-09-09 21:51:46.000,1,0,
251,289,7,in_progress,2024-09-28 05:34:18.000,14,0,2024-09-09 21:51:46.000
251,289,7,in_progress,2024-10-06 01:17:42.000,15,0,2024-09-28 05:34:18.000
251,289,7,in_progress,2024-10-06 13:37:51.000,16,0,2024-10-06 01:17:42.000
251,289,7,completed,2024-10-06 20:52:39.000,17,1,2024-10-06 13:37:51.000
252,149,2,in_progress,2024-08-22 22:01:25.000,1,0,
252,149,2,in_progress,2024-09-05 10:11:53.000,5,0,2024-08-22 22:01:25.000
252,149,2,in_progress,2024-09-12 06:03:43.000,15,0,2024-09-05 10:11:53.000
252,149,2,completed,2024-10-04 09:40:27.000,16,1,2024-09-12 06:03:43.000
252,296,2,in_progress,2024-08-21 10:50:50.000,0,0,
252,296,2,in_progress,2024-09-11 21:55:11.000,10,0,2024-08-21 10:50:50.000
252,296,2,in_progress,2024-09-27 07:24:37.000,12,0,2024-09-11 21:55:11.000
252,296,2,in_progress,2024-10-02 00:40:49.000,14,0,2024-09-27 07:24:37.000
252,296,2,in_progress,2024-10-06 01:49:27.000,15,0,2024-10-02 00:40:49.000
254,121,7,in_progress,2024-07-09 12:39:15.000,4,0,
254,121,7,in_progress,2024-09-20 11:13:45.000,9,0,2024-07-09 12:39:15.000
254,121,7,completed,2024-09-21 05:31:00.000,11,1,2024-09-20 11:13:45.000
254,123,7,in_progress,2024-05-13 03:24:28.000,1,0,
254,123,7,completed,2024-06-23 09:19:40.000,11,1,2024-05-13 03:24:28.000
254,303,7,in_progress,2024-08-26 19:51:52.000,8,0,
254,303,7,completed,2024-09-14 23:03:13.000,28,1,2024-08-26 19:51:52.000
255,24,7,in_progress,2024-09-11 13:16:16.000,10,0,
255,24,7,in_progress,2024-10-01 10:25:07.000,15,0,2024-09-11 13:16:16.000
255,24,7,in_progress,2024-10-07 03:47:46.000,18,0,2024-10-01 10:25:07.000
255,24,7,in_progress,2024-10-07 05:26:24.000,19,0,2024-10-07 03:47:46.000
255,24,7,completed,2024-10-07 08:35:13.000,27,1,2024-10-07 05:26:24.000
255,184,7,in_progress,2024-08-05 13:21:35.000,1,0,
255,184,7,in_progress,2024-08-17 00:39:48.000,3,0,2024-08-05 13:21:35.000
255,184,7,in_progress,2024-09-21 14:34:40.000,8,0,2024-08-17 00:39:48.000
255,184,7,completed,2024-09-22 05:56:12.000,10,1,2024-09-21 14:34:40.000
257,60,2,in_progress,2024-06-16 03:02:59.000,14,0,
257,60,2,in_progress,2024-06-23 05:28:36.000,25,0,2024-06-16 03:02:59.000
257,60,2,in_progress,2024-09-25 02:48:23.000,26,0,2024-06-23 05:28:36.000
257,60,2,completed,2024-10-01 05:57:00.000,28,1,2024-09-25 02:48:23.000
258,43,1,in_progress,2024-06-19 07:48:48.000,12,0,
258,43,1,completed,2024-09-07 02:22:35.000,20,1,2024-06-19 07:48:48.000
259,96,5,in_progress,2024-09-17 20:54:52.000,3,0,
259,96,5,completed,2024-10-06 06:27:49.000,10,1,2024-09-17 20:54:52.000
259,122,5,in_progress,2023-07-15 01:35:51.000,4,0,
259,122,5,in_progress,2023-11-28 19:56:34.000,12,0,2023-07-15 01:35:51.000
259,122,5,in_progress,2024-06-04 20:19:31.000,13,0,2023-11-28 19:56:34.000
259,122,5,completed,2024-08-16 21:07:50.000,14,1,2024-06-04 20:19:31.000
259,318,5,in_progress,2024-09-26 19:53:55.000,3,0,
259,318,5,completed,2024-09-27 12:50:27.000,23,1,2024-09-26 19:53:55.000
260,218,5,in_progress,2024-08-24 03:37:16.000,3,0,
260,218,5,in_progress,2024-09-17 12:24:40.000,5,0,2024-08-24 03:37:16.000
260,218,5,completed,2024-10-05 10:22:41.000,7,1,2024-09-17 12:24:40.000
260,230,5,in_progress,2024-09-17 13:35:00.000,0,0,
260,230,5,in_progress,2024-10-04 22:10:51.000,11,0,2024-09-17 13:35:00.000
260,230,5,in_progress,2024-10-04 22:56:30.000,25,0,2024-10-04 22:10:51.000
260,230,5,in_progress,2024-10-05 18:48:22.000,29,0,2024-10-04 22:56:30.000
260,230,5,completed,2024-10-05 19:52:32.000,30,1,2024-10-05 18:48:22.000
261,39,1,in_progress,2024-03-18 11:33:14.000,16,0,
261,39,1,in_progress,2024-09-12 02:26:50.000,17,0,2024-03-18 11:33:14.000
261,39,1,completed,2024-09-16 07:21:13.000,18,1,2024-09-12 02:26:50.000
261,279,1,in_progress,2024-02-24 16:42:28.000,12,0,
261,279,1,in_progress,2024-09-23 13:23:37.000,16,0,2024-02-24 16:42:28.000
261,279,1,completed,2024-09-27 00:44:32.000,24,1,2024-09-23 13:23:37.000
261,320,1,in_progress,2024-08-11 12:04:54.000,0,0,
261,320,1,in_progress,2024-08-31 01:34:23.000,3,0,2024-08-11 12:04:54.000
261,320,1,in_progress,2024-10-04 17:38:26.000,4,0,2024-08-31 01:34:23.000
261,320,1,in_progress,2024-10-07 01:28:11.000,5,0,2024-10-04 17:38:26.000
261,320,1,in_progress,2024-10-07 08:16:05.000,8,0,2024-10-07 01:28:11.000
262,224,1,in_progress,2024-09-28 08:32:18.000,1,0,
262,224,1,in_progress,2024-09-30 13:09:07.000,12,0,2024-09-28 08:32:18.000
262,224,1,completed,2024-09-30 19:00:27.000,13,1,2024-09-30 13:09:07.000
262,262,1,in_progress,2024-09-29 14:45:30.000,21,0,
262,262,1,in_progress,2024-09-30 01:05:59.000,24,0,2024-09-29 14:45:30.000
262,262,1,completed,2024-10-02 14:56:39.000,27,1,2024-09-30 01:05:59.000
263,44,7,in_progress,2024-02-03 21:55:29.000,4,0,
263,44,7,completed,2024-08-03 19:39:42.000,5,1,2024-02-03 21:55:29.000
265,157,6,in_progress,2024-04-19 14:22:27.000,7,0,
265,157,6,in_progress,2024-07-22 20:00:41.000,13,0,2024-04-19 14:22:27.000
265,157,6,completed,2024-09-06 22:27:50.000,21,1,2024-07-22 20:00:41.000
265,349,6,in_progress,2023-03-25 19:04:59.000,4,0,
265,349,6,completed,2024-04-30 00:16:16.000,5,1,2023-03-25 19:04:59.000
266,254,8,in_progress,2024-02-06 13:25:51.000,24,0,
266,254,8,completed,2024-07-18 18:59:00.000,26,1,2024-02-06 13:25:51.000
267,272,6,in_progress,2024-08-30 14:17:46.000,7,0,
267,272,6,completed,2024-09-24 04:10:36.000,10,1,2024-08-30 14:17:46.000
269,199,3,in_progress,2024-09-25 03:41:57.000,2,0,
269,199,3,in_progress,2024-10-02 15:21:32.000,8,0,2024-09-25 03:41:57.000
269,199,3,in_progress,2024-10-03 12:59:55.000,11,0,2024-10-02 15:21:32.000
269,199,3,completed,2024-10-03 14:19:10.000,12,1,2024-10-03 12:59:55.000
269,226,3,in_progress,2024-09-21 13:32:42.000,3,0,
269,226,3,completed,2024-09-25 06:01:27.000,9,1,2024-09-21 13:32:42.000
269,352,3,in_progress,2024-09-02 23:01:35.000,12,0,
269,352,3,in_progress,2024-09-15 09:45:59.000,16,0,2024-09-02 23:01:35.000
269,352,3,completed,2024-09-18 05:21:05.000,19,1,2024-09-15 09:45:59.000
270,49,1,in_progress,2023-05-21 04:22:10.000,10,0,
270,49,1,in_progress,2023-11-14 08:49:54.000,27,0,2023-05-21 04:22:10.000
270,49,1,in_progress,2024-02-14 05:07:54.000,29,0,2023-11-14 08:49:54.000
270,49,1,completed,2024-03-27 03:09:26.000,30,1,2024-02-14 05:07:54.000
270,191,1,completed,2024-08-18 02:21:02.000,5,1,
271,60,1,in_progress,2023-10-18 08:31:48.000,18,0,
271,60,1,in_progress,2024-04-23 22:40:16.000,25,0,2023-10-18 08:31:48.000
271,60,1,completed,2024-07-06 00:49:40.000,28,1,2024-04-23 22:40:16.000
271,202,1,in_progress,2024-01-02 09:17:38.000,3,0,
271,202,1,in_progress,2024-07-16 14:12:30.000,5,0,2024-01-02 09:17:38.000
271,202,1,completed,2024-08-13 07:55:12.000,6,1,2024-07-16 14:12:30.000
271,392,1,in_progress,2024-09-22 11:49:06.000,0,0,
271,392,1,in_progress,2024-09-24 13:25:36.000,2,0,2024-09-22 11:49:06.000
271,392,1,in_progress,2024-10-02 00:19:19.000,4,0,2024-09-24 13:25:36.000
271,392,1,completed,2024-10-06 14:33:40.000,6,1,2024-10-02 00:19:19.000
272,334,1,in_progress,2024-06-28 06:09:48.000,6,0,
272,334,1,in_progress,2024-09-15 16:45:16.000,7,0,2024-06-28 06:09:48.000
272,334,1,completed,2024-09-28 22:02:20.000,8,1,2024-09-15 16:45:16.000
272,380,1,in_progress,2024-08-15 22:27:06.000,1,0,
272,380,1,in_progress,2024-09-08 16:17:06.000,2,0,2024-08-15 22:27:06.000
272,380,1,in_progress,2024-09-11 17:57:27.000,5,0,2024-09-08 16:17:06.000
272,380,1,in_progress,2024-09-17 23:20:04.000,6,0,2024-09-11 17:57:27.000
272,380,1,completed,2024-10-06 16:56:36.000,8,1,2024-09-17 23:20:04.000
273,128,8,in_progress,2024-10-03 12:56:46.000,3,0,
273,128,8,in_progress,2024-10-03 22:28:09.000,16,0,2024-10-03 12:56:46.000
273,128,8,in_progress,2024-10-04 07:25:45.000,17,0,2024-10-03 22:28:09.000
273,128,8,completed,2024-10-04 14:52:17.000,18,1,2024-10-04 07:25:45.000
273,269,8,in_progress,2024-04-25 06:14:45.000,11,0,
273,269,8,in_progress,2024-06-27 13:47:48.000,23,0,2024-04-25 06:14:45.000
273,269,8,completed,2024-07-26 10:00:47.000,25,1,2024-06-27 13:47:48.000
273,336,8,in_progress,2024-09-21 22:51:02.000,6,0,
273,336,8,in_progress,2024-09-22 03:35:51.000,9,0,2024-09-21 22:51:02.000
273,336,8,in_progress,2024-10-06 09:01:23.000,10,0,2024-09-22 03:35:51.000
273,336,8,in_progress,2024-10-06 21:45:51.000,11,0,2024-10-06 09:01:23.000
273,336,8,completed,2024-10-06 22:01:52.000,12,1,2024-10-06 21:45:51.000
274,46,6,in_progress,2024-02-19 19:24:34.000,8,0,
274,46,6,in_progress,2024-03-05 00:39:15.000,11,0,2024-02-19 19:24:34.000
274,46,6,completed,2024-06-24 21:18:25.000,13,1,2024-03-05 00:39:15.000
274,185,6,in_progress,2024-09-13 23:14:47.000,16,0,
274,185,6,in_progress,2024-10-01 16:48:15.000,26,0,2024-09-13 23:14:47.000
274,185,6,completed,2024-10-05 10:48:08.000,29,1,2024-10-01 16:48:15.000
275,55,2,in_progress,2024-09-07 05:04:07.000,6,0,
275,55,2,in_progress,2024-09-17 02:51:55.000,7,0,2024-09-07 05:04:07.000
275,55,2,completed,2024-10-03 20:34:42.000,8,1,2024-09-17 02:51:55.000
275,225,2,in_progress,2024-09-07 11:55:23.000,7,0,
275,225,2,in_progress,2024-09-16 17:54:33.000,13,0,2024-09-07 11:55:23.000
275,225,2,completed,2024-09-21 00:33:57.000,27,1,2024-09-16 17:54:33.000
275,345,2,in_progress,2024-08-21 06:43:42.000,5,0,
275,345,2,in_progress,2024-10-01 17:59:47.000,6,0,2024-08-21 06:43:42.000
275,345,2,completed,2024-10-02 06:47:25.000,7,1,2024-10-01 17:59:47.000
276,58,4,in_progress,2024-07-28 15:05:07.000,12,0,
