id,userId,skillId,level
3482,465,25,Beginner
3483,465,39,Intermediate
3484,465,99,Intermediate
3485,465,100,Intermediate
3486,465,16,Intermediate
3487,465,172,Intermediate
3488,465,133,Intermediate
3489,466,114,Advanced
3490,466,129,Advanced
3491,466,54,Intermediate
3492,466,106,Beginner
3493,466,43,Intermediate
3494,466,82,Advanced
3495,466,124,Beginner
3496,466,109,Advanced
3497,466,191,Advanced
3498,466,57,Beginner
3499,466,2,Advanced
3500,466,63,Advanced
3501,467,110,Intermediate
3502,467,141,Beginner
3503,467,149,Intermediate
3504,467,128,Beginner
3505,467,15,Intermediate
3506,467,6,Beginner
3507,467,37,Beginner
3508,468,110,Advanced
3509,468,134,Intermediate
3510,469,169,Beginner
3511,469,54,Intermediate
3512,469,55,Advanced
3513,469,100,Advanced
3514,469,158,Beginner
3515,469,73,Beginner
3516,469,65,Advanced
3517,469,189,Intermediate
3518,469,173,Beginner
3519,469,37,Beginner
3520,469,59,Advanced
3521,469,5,Intermediate
3522,470,151,Advanced
3523,470,104,Beginner
3524,470,7,Advanced
3525,470,148,Intermediate
3526,470,33,Intermediate
3527,470,62,Beginner
3528,471,19,Beginner
3529,471,92,Advanced
3530,471,113,Advanced
3531,471,189,Beginner
3532,471,68,Advanced
3533,471,86,Advanced
3534,471,129,Advanced
3535,471,166,Intermediate
3536,472,184,Intermediate
3537,472,148,Advanced
3538,472,190,Intermediate
3539,472,39,Advanced
3540,472,174,Advanced
3541,473,196,Advanced
3542,473,117,Beginner
3543,473,58,Advanced
3544,474,141,Beginner
3545,474,63,Intermediate
3546,474,186,Advanced
3547,474,122,Advanced
3548,474,147,Beginner
3549,474,142,Beginner
3550,474,156,Beginner
3551,474,83,Intermediate
3552,474,179,Intermediate
3553,474,200,Advanced
3554,475,144,Advanced
3555,475,26,Intermediate
3556,475,59,Advanced
3557,475,118,Beginner
3558,475,58,Beginner
3559,475,193,Beginner
3560,475,197,Advanced
3561,475,48,Beginner
3562,475,119,Beginner
3563,476,25,Intermediate
3564,476,152,Advanced
3565,476,83,Intermediate
3566,476,130,Advanced
3567,476,172,Beginner
3568,476,96,Advanced
3569,476,101,Intermediate
3570,476,176,Intermediate
3571,477,88,Advanced
3572,477,36,Intermediate
3573,477,87,Beginner
3574,477,143,Advanced
3575,477,34,Advanced
3576,478,35,Advanced
3577,478,184,Intermediate
3578,478,119,Intermediate
3579,478,140,Beginner
3580,478,17,Intermediate
3581,478,32,Intermediate
3582,478,25,Intermediate
3583,478,102,Beginner
3584,478,64,Advanced
3585,478,33,Advanced
3586,478,36,Advanced
3587,478,14,Intermediate
3588,478,137,Beginner
3589,478,94,Advanced
3590,479,182,Advanced
3591,479,164,Intermediate
3592,479,159,Intermediate
3593,480,72,Beginner
3594,480,50,Intermediate
3595,480,11,Intermediate
3596,480,120,Intermediate
3597,480,66,Beginner
3598,480,34,Intermediate
3599,480,89,Intermediate
3600,480,161,Intermediate
3601,481,158,Beginner
3602,482,11,Intermediate
3603,482,180,Beginner
3604,482,156,Advanced
3605,482,18,Beginner
3606,482,189,Advanced
3607,482,59,Beginner
3608,482,140,Advanced
3609,482,16,Intermediate
3610,483,93,Intermediate
3611,483,112,Advanced
3612,483,81,Advanced
3613,483,108,Beginner
3614,483,163,Beginner
3615,483,54,Advanced
3616,483,8,Advanced
3617,483,52,Advanced
3618,483,124,Intermediate
3619,483,37,Intermediate
3620,483,4,Beginner
3621,483,24,Beginner
3622,483,141,Advanced
3623,484,116,Advanced
3624,484,27,Advanced
3625,484,76,Intermediate
3626,484,44,Intermediate
3627,484,48,Beginner
3628,484,168,Advanced
3629,484,62,Advanced
3630,484,18,Advanced
3631,484,15,Intermediate
3632,484,113,Intermediate
3633,484,7,Intermediate
3634,484,63,Advanced
3635,484,174,Beginner
3636,484,147,Intermediate
3637,485,192,Beginner
3638,485,29,Beginner
3639,485,14,Intermediate
3640,485,36,Beginner
3641,485,41,Advanced
3642,485,187,Beginner
3643,485,142,Intermediate
3644,485,13,Advanced
3645,485,27,Intermediate
3646,485,21,Advanced
3647,485,38,Advanced
3648,485,51,Intermediate
3649,486,4,Beginner
3650,486,41,Beginner
3651,486,108,Beginner
3652,486,97,Advanced
3653,486,34,Beginner
3654,486,42,Advanced
3655,486,122,Advanced
3656,486,45,Intermediate
3657,486,180,Intermediate
3658,486,88,Advanced
3659,486,125,Beginner
3660,486,69,Beginner
3661,486,25,Intermediate
3662,486,101,Advanced
3663,486,7,Beginner
3664,486,91,Advanced
3665,487,117,Intermediate
3666,487,41,Beginner
3667,487,128,Advanced
3668,487,146,Beginner
3669,487,138,Intermediate
3670,487,64,Beginner
3671,487,139,Beginner
3672,487,136,Intermediate
3673,487,56,Advanced
3674,487,94,Intermediate
3675,488,27,Intermediate
3676,488,115,Intermediate
3677,488,86,Beginner
3678,488,8,Intermediate
3679,489,118,Advanced
3680,489,157,Beginner
3681,489,59,Advanced
3682,489,39,Intermediate
3683,489,42,Beginner
3684,489,10,Advanced
3685,489,184,Advanced
3686,489,62,Intermediate
3687,489,99,Advanced
3688,489,92,Advanced
3689,489,100,Advanced
3690,489,3,Beginner
3691,489,136,Beginner
3692,489,37,Intermediate
3693,490,29,Beginner
3694,490,160,Beginner
3695,490,170,Intermediate
3696,490,175,Intermediate
3697,490,41,Beginner
3698,491,99,Intermediate
3699,492,9,Advanced
3700,492,193,Advanced
3701,492,127,Advanced
3702,492,2,Advanced
3703,492,63,Advanced
3704,492,118,Advanced
3705,492,168,Advanced
3706,492,38,Beginner
3707,492,74,Intermediate
3708,492,59,Beginner
3709,493,12,Beginner
3710,493,57,Beginner
3711,494,99,Intermediate
3712,494,137,Advanced
3713,494,72,Advanced
3714,494,33,Intermediate
3715,494,123,Advanced
3716,494,4,Intermediate
3717,494,119,Intermediate
3718,494,168,Intermediate
3719,494,69,Beginner
3720,494,109,Beginner
3721,494,68,Intermediate
3722,494,105,Advanced
3723,494,58,Advanced
3724,494,161,Beginner
3725,495,101,Advanced
3726,495,169,Advanced
3727,495,76,Beginner
3728,495,134,Intermediate
3729,495,77,Beginner
3730,495,96,Beginner
3731,495,29,Beginner
3732,495,35,Intermediate
3733,495,17,Intermediate
3734,495,108,Beginner
3735,496,58,Intermediate
3736,496,141,Advanced
3737,496,176,Intermediate
3738,496,150,Beginner
3739,496,81,Beginner
3740,496,48,Intermediate
3741,496,168,Intermediate
3742,496,84,Intermediate
3743,496,186,Beginner
3744,496,164,Advanced
3745,496,194,Advanced
3746,496,152,Beginner
3747,496,126,Beginner
3748,496,109,Beginner
3749,496,1,Intermediate
3750,496,167,Advanced
3751,497,196,Beginner
3752,497,112,Intermediate
3753,497,45,Intermediate
3754,497,141,Intermediate
3755,497,62,Beginner
3756,498,178,Advanced
3757,498,116,Beginner
3758,498,23,Advanced
3759,498,155,Advanced
3760,498,70,Beginner
3761,499,18,Beginner
3762,500,132,Beginner
3763,500,26,Beginner
3764,500,75,Intermediate
3765,500,134,Advanced
3766,500,77,Advanced
