progress_id,userId,courseId,progressStatus,last_updated,modulesCompleted,certificateProof
1333,269,199,in_progress,2024-10-03 12:59:55.000,11,
1334,269,199,completed,2024-10-03 14:19:10.000,12,https://www.smith-miller.com/
1335,270,49,in_progress,2023-05-21 04:22:10.000,10,
1336,270,49,in_progress,2023-11-14 08:49:54.000,27,
1337,270,49,in_progress,2024-02-14 05:07:54.000,29,
1338,270,49,completed,2024-03-27 03:09:26.000,30,http://cox-lee.com/
1339,270,191,completed,2024-08-18 02:21:02.000,5,https://www.steele.com/
1340,271,392,in_progress,2024-09-22 11:49:06.000,0,
1341,271,392,in_progress,2024-09-24 13:25:36.000,2,
1342,271,392,in_progress,2024-10-02 00:19:19.000,4,
1343,271,392,completed,2024-10-06 14:33:40.000,6,http://stark.com/
1344,271,60,in_progress,2023-10-18 08:31:48.000,18,
1345,271,60,in_progress,2024-04-23 22:40:16.000,25,
1346,271,60,completed,2024-07-06 00:49:40.000,28,https://garcia.com/
1347,271,202,in_progress,2024-01-02 09:17:38.000,3,
1348,271,202,in_progress,2024-07-16 14:12:30.000,5,
1349,271,202,completed,2024-08-13 07:55:12.000,6,http://wilson.com/
1350,272,380,in_progress,2024-08-15 22:27:06.000,1,
1351,272,380,in_progress,2024-09-08 16:17:06.000,2,
1352,272,380,in_progress,2024-09-11 17:57:27.000,5,
1353,272,380,in_progress,2024-09-17 23:20:04.000,6,
1354,272,380,completed,2024-10-06 16:56:36.000,8,https://www.rodriguez-davis.com/
1355,272,334,in_progress,2024-06-28 06:09:48.000,6,
1356,272,334,in_progress,2024-09-15 16:45:16.000,7,
1357,272,334,completed,2024-09-28 22:02:20.000,8,http://brennan.com/
1358,273,269,in_progress,2024-04-25 06:14:45.000,11,
1359,273,269,in_progress,2024-06-27 13:47:48.000,23,
1360,273,269,completed,2024-07-26 10:00:47.000,25,http://richardson-clark.com/
1361,273,128,in_progress,2024-10-03 12:56:46.000,3,
1362,273,128,in_progress,2024-10-03 22:28:09.000,16,
1363,273,128,in_progress,2024-10-04 07:25:45.000,17,
1364,273,128,completed,2024-10-04 14:52:17.000,18,http://jenkins.org/
1365,273,336,in_progress,2024-09-21 22:51:02.000,6,
1366,273,336,in_progress,2024-09-22 03:35:51.000,9,
1367,273,336,in_progress,2024-10-06 09:01:23.000,10,
1368,273,336,in_progress,2024-10-06 21:45:51.000,11,
1369,273,336,completed,2024-10-06 22:01:52.000,12,https://jones.com/
1370,274,185,in_progress,2024-09-13 23:14:47.000,16,
1371,274,185,in_progress,2024-10-01 16:48:15.000,26,
1372,274,185,completed,2024-10-05 10:48:08.000,29,https://www.ramos-martinez.com/
1373,274,46,in_progress,2024-02-19 19:24:34.000,8,
1374,274,46,in_progress,2024-03-05 00:39:15.000,11,
1375,274,46,completed,2024-06-24 21:18:25.000,13,https://shepard-bradshaw.org/
1376,275,345,in_progress,2024-08-21 06:43:42.000,5,
1377,275,345,in_progress,2024-10-01 17:59:47.000,6,
1378,275,345,completed,2024-10-02 06:47:25.000,7,https://www.jones.com/
1379,275,55,in_progress,2024-09-07 05:04:07.000,6,
1380,275,55,in_progress,2024-09-17 02:51:55.000,7,
1381,275,55,completed,2024-10-03 20:34:42.000,8,https://lawrence.net/
1382,275,225,in_progress,2024-09-07 11:55:23.000,7,
1383,275,225,in_progress,2024-09-16 17:54:33.000,13,
1384,275,225,completed,2024-09-21 00:33:57.000,27,https://www.hart.com/
1385,276,58,in_progress,2024-07-28 15:05:07.000,12,
1386,276,58,in_progress,2024-08-15 00:51:20.000,16,
1387,276,58,completed,2024-08-20 11:49:34.000,17,http://oconnor.com/
1388,278,264,in_progress,2024-05-12 11:37:51.000,13,
1389,278,264,in_progress,2024-06-10 17:41:34.000,20,
1390,278,264,in_progress,2024-09-27 01:21:54.000,25,
1391,278,264,completed,2024-09-29 06:48:29.000,28,https://www.wright.com/
1392,278,99,in_progress,2024-07-18 02:33:56.000,7,
1393,278,99,completed,2024-07-26 14:05:37.000,10,http://nelson.com/
1394,278,361,in_progress,2024-06-24 19:38:11.000,21,
1395,278,361,completed,2024-07-24 18:59:55.000,22,http://www.hooper.biz/
1396,279,216,in_progress,2024-08-25 05:58:31.000,5,
1397,279,216,in_progress,2024-10-03 19:47:25.000,6,
1398,279,216,completed,2024-10-05 13:43:35.000,7,https://www.gilmore.com/
1399,280,166,in_progress,2024-06-27 06:01:39.000,9,
1400,280,166,in_progress,2024-09-10 10:10:39.000,12,
1401,280,166,in_progress,2024-09-15 08:32:44.000,13,
1402,280,166,in_progress,2024-09-19 11:35:52.000,14,
1403,280,166,completed,2024-09-26 03:00:16.000,15,https://hicks-beltran.com/
1404,280,234,in_progress,2023-12-23 22:33:06.000,7,
1405,280,234,in_progress,2024-01-01 15:33:51.000,12,
1406,280,234,in_progress,2024-03-16 20:35:52.000,14,
1407,280,234,completed,2024-07-06 22:06:03.000,15,http://campbell.net/
1408,280,299,in_progress,2024-09-16 01:34:02.000,4,
1409,280,299,in_progress,2024-09-20 13:55:58.000,6,
1410,280,299,in_progress,2024-09-22 10:13:21.000,19,
1411,280,299,in_progress,2024-10-07 01:10:53.000,22,
1412,280,299,in_progress,2024-10-07 01:56:34.000,23,
1413,281,66,in_progress,2024-09-14 13:16:10.000,9,
1414,281,66,in_progress,2024-09-16 03:05:19.000,13,
1415,281,66,in_progress,2024-09-20 02:47:12.000,14,
1416,281,66,completed,2024-09-27 21:27:23.000,15,https://taylor.com/
1417,283,155,in_progress,2024-09-04 10:15:33.000,22,
1418,283,155,in_progress,2024-09-23 03:18:44.000,25,
1419,283,155,completed,2024-10-06 19:46:16.000,26,https://www.kelly-walker.com/
1420,283,170,in_progress,2024-09-12 01:58:04.000,26,
1421,283,170,in_progress,2024-09-26 02:47:36.000,27,
1422,283,170,completed,2024-10-03 05:19:23.000,28,http://petty.com/
1423,284,265,in_progress,2024-07-31 11:22:51.000,21,
1424,284,265,in_progress,2024-09-06 03:16:41.000,24,
1425,284,265,completed,2024-09-15 02:12:18.000,26,http://nguyen.info/
1426,286,99,in_progress,2024-08-01 02:09:21.000,7,
1427,286,99,in_progress,2024-09-15 21:40:27.000,8,
1428,286,99,in_progress,2024-10-07 04:48:09.000,9,
1429,286,99,completed,2024-10-07 05:26:00.000,10,http://mcknight-hernandez.net/
1430,288,379,in_progress,2023-10-11 22:18:20.000,6,
1431,288,379,in_progress,2024-03-06 10:24:36.000,12,
1432,288,379,in_progress,2024-07-29 16:04:35.000,13,
1433,288,379,completed,2024-08-31 05:05:21.000,17,http://www.mitchell.com/
1434,289,147,in_progress,2024-09-28 06:54:30.000,1,
1435,289,147,in_progress,2024-10-04 15:05:20.000,3,
1436,289,147,in_progress,2024-10-05 00:34:50.000,4,
1437,289,147,in_progress,2024-10-06 01:51:20.000,6,
1438,289,147,completed,2024-10-07 05:07:45.000,8,https://whitney.biz/
1439,289,383,in_progress,2023-12-30 15:17:05.000,8,
1440,289,383,in_progress,2024-07-02 10:50:38.000,11,
1441,289,383,completed,2024-08-08 01:07:56.000,15,http://www.shepard.com/
1442,289,251,in_progress,2024-09-23 04:37:30.000,11,
1443,289,251,in_progress,2024-09-30 14:43:29.000,13,
1444,289,251,in_progress,2024-10-02 17:10:43.000,14,
1445,289,251,completed,2024-10-02 19:20:49.000,15,https://smith-jackson.biz/
1446,290,194,in_progress,2024-02-20 18:37:01.000,29,
1447,290,194,completed,2024-03-03 19:09:04.000,30,http://kennedy.org/
1448,290,266,completed,2024-03-01 10:00:12.000,5,https://www.maldonado-williams.com/
1449,290,242,in_progress,2024-07-25 23:10:23.000,21,
1450,290,242,in_progress,2024-09-27 19:52:30.000,22,
1451,290,242,in_progress,2024-10-04 15:53:38.000,23,
1452,290,242,in_progress,2024-10-06 13:54:52.000,25,
1453,290,242,completed,2024-10-06 22:58:56.000,26,http://www.cole.info/
1454,291,215,in_progress,2024-09-28 13:54:54.000,14,
1455,291,215,in_progress,2024-10-02 10:13:34.000,27,
1456,291,215,completed,2024-10-03 10:25:04.000,28,http://houston-schneider.net/
1457,291,130,in_progress,2024-09-14 18:15:28.000,10,
1458,291,130,completed,2024-09-28 13:30:35.000,11,http://parker-miller.info/
1459,292,340,in_progress,2024-07-21 23:36:22.000,11,
1460,292,340,in_progress,2024-08-12 19:47:13.000,12,
1461,292,340,in_progress,2024-08-27 07:51:20.000,13,
1462,292,340,completed,2024-09-18 22:32:28.000,14,https://www.rodriguez.net/
1463,293,369,in_progress,2024-09-29 18:28:39.000,8,
1464,293,369,in_progress,2024-10-05 11:30:11.000,9,
1465,293,369,in_progress,2024-10-06 08:28:01.000,23,
1466,293,369,completed,2024-10-06 10:14:01.000,26,http://www.holland-roberts.info/
1467,294,249,in_progress,2024-10-04 21:45:17.000,12,
1468,294,249,in_progress,2024-10-05 15:10:30.000,21,
1469,294,249,in_progress,2024-10-07 04:31:46.000,23,
1470,294,249,completed,2024-10-07 06:25:24.000,24,https://brooks.net/
1471,294,100,in_progress,2024-04-11 21:02:37.000,1,
1472,294,100,in_progress,2024-09-07 03:44:16.000,10,
1473,294,100,in_progress,2024-09-13 16:10:09.000,14,
1474,294,100,completed,2024-09-29 09:34:09.000,15,https://walters.com/
1475,295,283,in_progress,2024-09-26 21:38:34.000,5,
1476,295,283,in_progress,2024-10-06 11:47:48.000,8,
1477,295,283,completed,2024-10-07 04:19:34.000,10,https://reyes-bailey.com/
1478,295,75,in_progress,2024-04-02 06:14:21.000,9,
1479,295,75,in_progress,2024-04-20 05:43:56.000,21,
1480,295,75,in_progress,2024-09-08 10:33:25.000,24,
1481,295,75,in_progress,2024-09-28 06:11:46.000,26,
1482,295,75,completed,2024-09-30 09:13:35.000,28,https://www.long-mora.net/
1483,295,80,in_progress,2024-10-04 04:43:04.000,21,
1484,295,80,in_progress,2024-10-05 08:02:08.000,23,
1485,295,80,completed,2024-10-05 17:28:30.000,24,https://miller.com/
1486,297,11,completed,2024-07-24 09:49:53.000,10,http://jensen.org/
1487,297,389,in_progress,2024-09-11 22:16:18.000,6,
1488,297,389,completed,2024-10-04 14:02:55.000,10,https://guerra.com/
1489,298,236,in_progress,2024-07-20 15:50:54.000,6,
1490,298,236,in_progress,2024-09-25 14:29:46.000,10,
1491,298,236,in_progress,2024-09-28 14:06:45.000,18,
1492,298,236,in_progress,2024-10-05 06:59:14.000,19,
1493,298,236,in_progress,2024-10-06 13:53:39.000,25,
1494,298,126,in_progress,2024-08-30 11:24:15.000,6,
1495,298,126,in_progress,2024-09-03 21:03:52.000,11,
1496,298,126,in_progress,2024-09-15 03:34:59.000,14,
1497,298,126,in_progress,2024-09-17 07:04:59.000,16,
1498,298,126,in_progress,2024-09-29 16:37:33.000,17,
1499,299,387,in_progress,2024-05-26 23:04:30.000,3,
1500,299,387,in_progress,2024-06-06 04:53:28.000,5,
1501,299,387,completed,2024-10-01 19:30:09.000,7,http://anderson.com/
1502,299,32,in_progress,2024-07-29 11:01:31.000,4,
1503,299,32,in_progress,2024-08-27 14:30:04.000,5,
1504,299,32,completed,2024-10-01 23:42:23.000,9,https://www.petersen-garza.org/
1505,299,385,in_progress,2024-02-21 12:48:23.000,2,
1506,299,385,in_progress,2024-04-20 06:28:57.000,25,
1507,299,385,completed,2024-05-24 07:46:24.000,26,https://buckley-cline.com/
1508,300,55,in_progress,2024-05-18 07:29:52.000,4,
1509,300,55,completed,2024-06-25 20:12:42.000,8,http://www.aguilar-stewart.com/
1510,300,208,in_progress,2024-09-28 09:18:27.000,6,
1511,300,208,in_progress,2024-10-03 16:53:35.000,12,
1512,300,208,in_progress,2024-10-04 02:32:41.000,13,
1513,300,208,completed,2024-10-04 12:55:44.000,14,http://www.lynn.com/
1514,301,37,in_progress,2024-09-08 06:29:13.000,2,
1515,301,37,in_progress,2024-09-24 09:20:28.000,6,
1516,301,37,in_progress,2024-10-02 04:39:11.000,12,
1517,301,37,in_progress,2024-10-05 14:16:59.000,14,
1518,301,37,in_progress,2024-10-07 04:59:42.000,17,
1519,301,216,in_progress,2024-09-06 02:16:06.000,4,
1520,301,216,in_progress,2024-09-28 21:07:11.000,6,
1521,301,216,completed,2024-10-03 00:26:30.000,7,https://www.russell.info/
1522,302,376,in_progress,2024-10-04 10:35:53.000,0,
1523,302,376,in_progress,2024-10-04 11:24:37.000,10,
1524,302,376,in_progress,2024-10-05 04:09:39.000,19,
1525,302,376,completed,2024-10-05 09:47:51.000,20,https://perez-christensen.net/
1526,302,38,in_progress,2024-09-07 15:56:12.000,8,
1527,302,38,in_progress,2024-09-30 08:55:47.000,12,
1528,302,38,in_progress,2024-10-04 08:27:31.000,15,
1529,302,38,in_progress,2024-10-06 03:33:16.000,16,
1530,302,38,completed,2024-10-06 06:27:29.000,17,https://dyer-dixon.com/
1531,303,208,in_progress,2024-09-27 20:48:45.000,12,
1532,303,208,in_progress,2024-10-03 19:53:56.000,13,
1533,303,208,completed,2024-10-05 15:32:53.000,14,http://smith-marshall.com/
1534,303,140,in_progress,2024-06-19 02:24:49.000,13,
1535,303,140,in_progress,2024-06-26 16:19:38.000,25,
1536,303,140,in_progress,2024-10-02 19:48:26.000,29,
1537,303,140,completed,2024-10-03 20:39:24.000,30,http://smith.net/
1538,303,299,in_progress,2024-09-03 05:47:19.000,24,
1539,303,299,in_progress,2024-09-30 15:06:03.000,25,
1540,303,299,completed,2024-10-01 14:55:02.000,26,http://jenkins.com/
1541,306,332,in_progress,2024-09-12 21:15:04.000,0,
1542,306,332,in_progress,2024-09-15 10:28:29.000,10,
1543,306,332,in_progress,2024-09-19 16:20:53.000,11,
1544,306,332,completed,2024-10-05 12:20:45.000,12,https://white.biz/
1545,306,152,in_progress,2024-09-29 12:16:15.000,9,
1546,306,152,in_progress,2024-10-06 09:25:46.000,16,
1547,306,152,completed,2024-10-06 12:15:29.000,19,http://www.rodriguez-williams.biz/
1548,307,50,in_progress,2024-07-05 14:23:02.000,12,
1549,307,50,in_progress,2024-08-30 16:03:31.000,15,
1550,307,50,in_progress,2024-09-29 02:11:11.000,16,
1551,307,50,in_progress,2024-09-30 21:12:35.000,23,
1552,307,50,in_progress,2024-10-03 23:46:51.000,24,
1553,307,119,in_progress,2024-05-31 16:57:26.000,5,
1554,307,119,in_progress,2024-09-28 07:40:58.000,7,
1555,307,119,completed,2024-10-04 19:53:42.000,8,https://www.deleon.com/
1556,308,196,in_progress,2024-03-05 21:25:23.000,5,
1557,308,196,in_progress,2024-09-22 12:15:25.000,13,
1558,308,196,in_progress,2024-10-03 07:29:37.000,19,
1559,308,196,completed,2024-10-06 03:37:34.000,21,http://www.owens.info/
1560,308,121,completed,2024-07-22 17:30:33.000,11,http://miller.org/
1561,308,231,in_progress,2024-06-20 07:29:08.000,5,
1562,308,231,in_progress,2024-09-18 00:48:01.000,10,
1563,308,231,in_progress,2024-09-21 15:08:52.000,11,
1564,308,231,in_progress,2024-09-30 08:31:24.000,12,
1565,308,231,in_progress,2024-10-04 06:14:11.000,13,
1566,311,249,in_progress,2024-08-12 08:32:15.000,19,
1567,311,249,in_progress,2024-09-12 17:02:37.000,23,
1568,311,249,completed,2024-10-05 10:51:09.000,24,https://www.roberts.com/
1569,311,251,in_progress,2024-08-06 13:24:08.000,0,
1570,311,251,in_progress,2024-09-02 05:08:39.000,9,
1571,311,251,in_progress,2024-09-11 11:32:52.000,11,
1572,311,251,in_progress,2024-09-18 08:36:06.000,12,
1573,311,251,in_progress,2024-09-25 15:24:21.000,14,
1574,311,47,in_progress,2024-09-03 06:45:02.000,3,
1575,311,47,in_progress,2024-09-22 01:47:54.000,10,
1576,311,47,completed,2024-09-23 01:00:08.000,11,https://www.adams.org/
1577,312,175,in_progress,2024-01-30 21:04:24.000,19,
1578,312,175,in_progress,2024-09-14 02:34:22.000,23,
1579,312,175,completed,2024-09-26 13:27:40.000,28,https://www.hubbard-meyer.com/
1580,312,123,in_progress,2024-05-14 14:56:18.000,0,
1581,312,123,in_progress,2024-05-25 18:54:50.000,10,
1582,312,123,completed,2024-07-15 04:49:07.000,11,http://robinson-harris.net/
1583,312,135,in_progress,2024-07-31 10:17:09.000,20,
1584,312,135,in_progress,2024-08-09 04:13:40.000,23,
1585,312,135,in_progress,2024-08-10 06:23:16.000,24,
1586,312,135,in_progress,2024-08-31 16:49:00.000,25,
1587,312,135,completed,2024-09-30 02:57:57.000,26,https://www.west.info/
1588,313,392,completed,2024-05-01 23:07:50.000,6,https://www.gibbs-brown.com/
1589,315,323,in_progress,2024-06-10 05:09:12.000,11,
1590,315,323,in_progress,2024-06-10 20:07:00.000,13,
1591,315,323,in_progress,2024-08-30 20:25:05.000,14,
1592,315,323,completed,2024-09-15 05:13:57.000,16,http://brandt.org/
1593,315,139,completed,2024-08-16 21:02:16.000,27,https://www.young-webb.org/
1594,315,390,in_progress,2024-08-07 12:11:00.000,4,
1595,315,390,in_progress,2024-10-07 08:02:15.000,10,
1596,315,390,in_progress,2024-10-07 08:47:15.000,13,
1597,315,390,completed,2024-10-07 08:58:52.000,15,http://martinez-ortiz.com/
1598,317,93,in_progress,2024-08-26 01:38:09.000,2,
1599,317,93,in_progress,2024-09-23 06:37:16.000,14,
1600,317,93,in_progress,2024-09-26 15:30:29.000,24,
1601,317,93,completed,2024-09-27 23:03:40.000,25,https://www.bailey.com/
1602,317,295,in_progress,2024-02-10 12:51:47.000,1,
1603,317,295,in_progress,2024-02-27 21:20:31.000,4,
1604,317,295,in_progress,2024-03-10 17:29:40.000,11,
1605,317,295,in_progress,2024-08-04 00:59:27.000,12,
1606,317,295,completed,2024-10-02 08:17:23.000,13,https://miller.com/
1607,317,164,in_progress,2024-05-03 17:59:07.000,22,
1608,317,164,in_progress,2024-09-22 02:31:40.000,26,
1609,317,164,completed,2024-10-06 16:59:02.000,28,http://www.walker.org/
1610,318,332,in_progress,2024-09-11 16:59:07.000,5,
1611,318,332,in_progress,2024-09-19 14:05:13.000,7,
1612,318,332,completed,2024-09-20 15:39:12.000,12,https://www.brown.com/
1613,319,197,in_progress,2024-09-16 00:08:11.000,1,
1614,319,197,in_progress,2024-09-22 05:08:47.000,7,
1615,319,197,completed,2024-10-06 19:17:16.000,9,http://www.hayes.com/
1616,319,102,in_progress,2023-07-03 21:30:07.000,13,
1617,319,102,in_progress,2024-06-07 20:15:39.000,21,
1618,319,102,completed,2024-10-01 01:14:44.000,22,https://parker.net/
1619,320,70,in_progress,2024-10-07 06:21:57.000,13,
1620,320,70,in_progress,2024-10-07 07:58:04.000,14,
1621,320,70,in_progress,2024-10-07 08:04:08.000,16,
1622,320,70,completed,2024-10-07 08:26:42.000,17,http://cohen-stevens.com/
1623,323,43,in_progress,2024-06-26 16:49:31.000,16,
1624,323,43,in_progress,2024-10-04 01:47:19.000,19,
1625,323,43,completed,2024-10-06 03:26:03.000,20,https://morgan-osborne.info/
1626,323,111,in_progress,2024-09-19 02:24:37.000,2,
1627,323,111,completed,2024-10-06 03:23:39.000,7,https://www.pugh.com/
1628,323,86,in_progress,2024-05-01 01:19:20.000,1,
1629,323,86,in_progress,2024-08-14 14:40:49.000,7,
1630,323,86,in_progress,2024-09-30 22:27:40.000,14,
1631,323,86,in_progress,2024-10-07 04:24:32.000,16,
1632,323,86,completed,2024-10-07 07:00:37.000,17,https://lin.biz/
1633,325,256,in_progress,2023-12-17 18:24:35.000,20,
1634,325,256,in_progress,2024-06-23 09:52:35.000,21,
1635,325,256,completed,2024-07-18 19:33:55.000,25,http://osborne.biz/
1636,327,179,in_progress,2024-03-18 22:42:08.000,13,
1637,327,179,in_progress,2024-05-15 22:40:55.000,23,
1638,327,179,in_progress,2024-07-17 23:40:44.000,24,
1639,327,179,completed,2024-09-01 16:01:16.000,25,http://www.cox-larson.com/
1640,328,81,in_progress,2024-10-05 11:52:39.000,4,
1641,328,81,in_progress,2024-10-06 08:28:38.000,6,
1642,328,81,in_progress,2024-10-06 20:58:01.000,9,
1643,328,81,completed,2024-10-07 08:07:01.000,17,https://clark.com/
1644,329,99,in_progress,2024-06-07 08:30:35.000,1,
1645,329,99,in_progress,2024-09-24 07:08:18.000,2,
1646,329,99,in_progress,2024-09-30 20:26:30.000,6,
1647,329,99,in_progress,2024-10-05 01:35:57.000,9,
1648,329,99,completed,2024-10-06 17:09:31.000,10,https://www.reed-patrick.biz/
1649,329,44,completed,2024-06-05 05:08:41.000,5,http://www.mills.com/
1650,329,325,in_progress,2024-04-06 01:50:12.000,8,
1651,329,325,in_progress,2024-10-06 12:28:01.000,11,
1652,329,325,in_progress,2024-10-06 15:53:58.000,12,
1653,329,325,in_progress,2024-10-07 01:06:25.000,17,
1654,329,325,completed,2024-10-07 03:42:10.000,18,https://wallace-luna.com/
1655,331,265,in_progress,2024-07-09 02:57:35.000,0,
1656,331,265,in_progress,2024-09-16 16:20:23.000,16,
1657,331,265,in_progress,2024-09-19 07:31:05.000,17,
1658,331,265,in_progress,2024-09-26 11:06:41.000,23,
1659,331,265,in_progress,2024-10-04 08:05:49.000,24,
1660,332,119,in_progress,2024-10-05 09:28:40.000,7,
1661,332,119,completed,2024-10-06 01:16:15.000,8,https://www.torres-pineda.com/
1662,334,338,in_progress,2024-05-19 18:26:07.000,21,
1663,334,338,in_progress,2024-08-16 06:32:54.000,27,
1664,334,338,in_progress,2024-08-19 13:04:26.000,28,
1665,334,338,completed,2024-09-12 18:00:28.000,30,https://harris.info/
1666,335,83,in_progress,2024-08-15 16:18:51.000,6,
1667,335,83,in_progress,2024-08-28 03:35:10.000,7,
1668,335,83,in_progress,2024-09-06 11:28:30.000,13,
1669,335,83,in_progress,2024-09-15 22:02:28.000,14,
1670,335,83,completed,2024-10-04 11:43:35.000,18,http://bell-miles.com/
1671,335,183,in_progress,2024-05-08 14:29:36.000,6,
1672,335,183,in_progress,2024-07-11 00:35:22.000,8,
1673,335,183,in_progress,2024-09-14 16:05:03.000,9,
1674,335,183,in_progress,2024-10-05 19:20:06.000,10,
1675,335,183,completed,2024-10-06 03:33:01.000,11,http://thompson.info/
1676,335,77,in_progress,2023-09-12 23:15:25.000,11,
1677,335,77,in_progress,2024-07-09 16:01:48.000,15,
1678,335,77,in_progress,2024-09-18 05:01:37.000,17,
1679,335,77,completed,2024-10-04 03:55:11.000,18,http://kemp.org/
1680,336,239,in_progress,2023-07-22 11:35:16.000,1,
1681,336,239,completed,2023-11-09 05:53:52.000,5,https://www.collins.com/
1682,336,337,in_progress,2023-07-21 02:36:35.000,4,
1683,336,337,in_progress,2024-08-04 21:42:03.000,7,
1684,336,337,in_progress,2024-09-24 12:26:54.000,10,
1685,336,337,completed,2024-09-27 17:07:29.000,11,https://smith-stephens.info/
1686,337,194,in_progress,2023-08-23 12:42:34.000,8,
1687,337,194,in_progress,2024-02-29 22:48:51.000,17,
1688,337,194,in_progress,2024-07-21 02:28:03.000,20,
1689,337,194,in_progress,2024-09-11 18:50:22.000,27,
1690,337,194,in_progress,2024-09-25 07:54:47.000,29,
1691,338,249,in_progress,2024-09-03 08:11:54.000,22,
1692,338,249,completed,2024-09-12 08:41:32.000,24,https://www.mann-blevins.biz/
1693,339,302,completed,2024-07-17 18:28:24.000,25,http://www.russell-hansen.biz/
1694,343,318,in_progress,2024-03-05 23:57:00.000,21,
1695,343,318,in_progress,2024-04-03 10:15:10.000,22,
1696,343,318,completed,2024-09-06 00:36:45.000,23,https://www.moran.biz/
1697,343,400,in_progress,2023-09-29 02:35:25.000,29,
1698,343,400,completed,2024-07-20 21:05:05.000,30,http://thomas.net/
1699,344,340,in_progress,2024-10-01 06:12:45.000,4,
1700,344,340,in_progress,2024-10-06 03:32:07.000,6,
1701,344,340,in_progress,2024-10-07 08:11:40.000,12,
1702,344,340,completed,2024-10-07 08:14:08.000,14,https://harrison.info/
1703,346,277,completed,2023-07-15 22:40:25.000,14,http://www.scott.org/
1704,346,197,in_progress,2024-08-12 01:25:08.000,4,
1705,346,197,in_progress,2024-08-17 07:15:58.000,8,
1706,346,197,completed,2024-08-22 19:35:09.000,9,http://www.robinson.biz/
1707,348,239,in_progress,2024-10-06 01:44:28.000,0,
1708,348,239,completed,2024-10-07 01:13:19.000,5,http://www.russell.net/
1709,349,273,in_progress,2024-06-22 14:31:53.000,9,
1710,349,273,in_progress,2024-07-22 04:13:27.000,14,
1711,349,273,completed,2024-09-21 14:17:11.000,20,https://mayo-flynn.com/
1712,349,122,in_progress,2024-06-09 17:36:56.000,11,
1713,349,122,in_progress,2024-06-13 12:06:25.000,13,
1714,349,122,completed,2024-06-17 14:16:11.000,14,http://www.harrison.com/
1715,350,185,in_progress,2024-09-28 06:04:43.000,3,
1716,350,185,in_progress,2024-10-05 02:49:53.000,22,
1717,350,185,in_progress,2024-10-06 17:02:30.000,26,
1718,350,185,in_progress,2024-10-07 04:45:31.000,28,
1719,350,185,completed,2024-10-07 08:17:46.000,29,https://www.brown-white.com/
1720,353,129,in_progress,2023-10-18 19:06:21.000,4,
1721,353,129,in_progress,2024-04-28 17:43:52.000,11,
1722,353,129,completed,2024-08-19 15:05:43.000,15,http://www.hughes.com/
1723,353,209,in_progress,2024-08-08 06:21:17.000,7,
1724,353,209,in_progress,2024-08-21 12:41:00.000,14,
1725,353,209,completed,2024-09-06 23:33:59.000,15,https://decker.com/
1726,354,341,in_progress,2024-03-14 14:54:11.000,18,
1727,354,341,completed,2024-07-28 12:55:24.000,23,http://ramos.com/
1728,355,93,in_progress,2024-05-01 19:34:20.000,17,
1729,355,93,in_progress,2024-05-07 20:31:48.000,23,
1730,355,93,in_progress,2024-08-02 22:58:37.000,24,
1731,355,93,completed,2024-08-18 19:23:47.000,25,http://mitchell-tucker.biz/
1732,355,368,in_progress,2024-08-17 12:50:44.000,15,
1733,355,368,in_progress,2024-10-01 04:42:39.000,17,
1734,355,368,in_progress,2024-10-03 23:08:46.000,19,
1735,355,368,in_progress,2024-10-04 08:54:03.000,21,
1736,355,368,completed,2024-10-05 20:33:36.000,23,https://leon-chapman.com/
1737,356,153,in_progress,2024-01-28 06:49:27.000,0,
1738,356,153,in_progress,2024-06-22 03:58:48.000,1,
1739,356,153,in_progress,2024-07-09 08:12:26.000,4,
1740,356,153,completed,2024-09-23 09:11:58.000,5,https://stevens.com/
1741,358,377,in_progress,2023-01-30 14:40:13.000,4,
1742,358,377,in_progress,2024-08-23 10:20:46.000,6,
1743,358,377,in_progress,2024-09-08 07:12:15.000,12,
1744,358,377,completed,2024-09-15 16:29:49.000,13,https://white-thompson.com/
1745,358,168,in_progress,2024-03-29 22:57:51.000,3,
1746,358,168,in_progress,2024-09-10 01:43:21.000,13,
1747,358,168,in_progress,2024-09-16 16:47:31.000,14,
1748,358,168,in_progress,2024-09-24 14:32:19.000,16,
1749,358,168,completed,2024-10-02 07:54:39.000,17,https://www.thomas-wagner.biz/
1750,359,114,in_progress,2023-05-03 06:49:03.000,6,
1751,359,114,in_progress,2024-06-29 19:38:54.000,14,
1752,359,114,completed,2024-09-20 23:40:40.000,15,http://www.huber-long.com/
1753,360,128,in_progress,2024-10-05 13:08:27.000,13,
1754,360,128,in_progress,2024-10-07 03:06:24.000,15,
1755,360,128,in_progress,2024-10-07 06:03:06.000,17,
1756,360,128,completed,2024-10-07 07:16:48.000,18,http://moore.com/
1757,360,307,in_progress,2024-08-18 02:22:24.000,11,
1758,360,307,in_progress,2024-10-03 00:21:25.000,16,
1759,360,307,in_progress,2024-10-06 02:06:51.000,20,
1760,360,307,completed,2024-10-07 04:48:38.000,22,https://www.brown.com/
1761,364,164,in_progress,2023-10-28 06:37:04.000,3,
1762,364,164,in_progress,2023-11-14 02:35:33.000,22,
1763,364,164,completed,2023-12-26 13:13:05.000,28,http://www.medina-oliver.net/
1764,364,128,in_progress,2024-10-03 19:28:31.000,12,
1765,364,128,completed,2024-10-05 14:32:14.000,18,https://oliver.org/
